Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,SRA Study,tissue,alignment_software,AssemblyName
SRR2859262,WGS,201,408506822,PRJNA279205,SAMN03452890,Model organism or animal,269233220,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397600,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,J_7_1,Pennsylvania.J_7_1 aligned,PAIRED,size fractionation,GENOMIC,408,256,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067930,J_7_1,female,SRP063680,whole,bwa,assembly
SRR2859263,WGS,201,100209170,PRJNA279205,SAMN03452980,Model organism or animal,89224771,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397601,USA,North America,USA: Florida,Illumina HiSeq 2000,J_9_1,Florida.J_9_1 aligned,PAIRED,size fractionation,GENOMIC,100,85,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067840,J_9_1,female,SRP063680,whole,bwa,assembly
SRR2859264,WGS,201,66178129,PRJNA279205,SAMN03452891,Model organism or animal,69497828,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397602,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_1_1,Pennsylvania.K_1_1 aligned,PAIRED,size fractionation,GENOMIC,66,66,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067929,K_1_1,female,SRP063680,whole,bwa,assembly
SRR2859265,WGS,201,60155196,PRJNA279205,SAMN03452802,Model organism or animal,65542522,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397603,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_10_1,Pennsylvania.K_10_1 aligned,PAIRED,size fractionation,GENOMIC,60,62,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068018,K_10_1,female,SRP063680,whole,bwa,assembly
SRR2859266,WGS,201,44793500,PRJNA279205,SAMN03452896,Model organism or animal,56289033,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397604,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_11_1,Pennsylvania.K_11_1 aligned,PAIRED,size fractionation,GENOMIC,44,53,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067924,K_11_1,female,SRP063680,whole,bwa,assembly
SRR2859267,WGS,201,36366262,PRJNA279205,SAMN03452897,Model organism or animal,51842153,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397605,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_13_1,Pennsylvania.K_13_1 aligned,PAIRED,size fractionation,GENOMIC,36,49,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067923,K_13_1,female,SRP063680,whole,bwa,assembly
SRR2859268,WGS,201,286571744,PRJNA279205,SAMN03452803,Model organism or animal,202362077,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397606,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_14_1,Pennsylvania.K_14_1 aligned,PAIRED,size fractionation,GENOMIC,286,192,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068017,K_14_1,female,SRP063680,whole,bwa,assembly
SRR2859269,WGS,201,174263784,PRJNA279205,SAMN03452898,Model organism or animal,132430472,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397607,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_15_1,Pennsylvania.K_15_1 aligned,PAIRED,size fractionation,GENOMIC,174,126,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067922,K_15_1,female,SRP063680,whole,bwa,assembly
SRR2859270,WGS,201,144338090,PRJNA279205,SAMN03452804,Model organism or animal,116210559,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397608,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_16_1,Pennsylvania.K_16_1 aligned,PAIRED,size fractionation,GENOMIC,144,110,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068016,K_16_1,female,SRP063680,whole,bwa,assembly
SRR2859271,WGS,201,92610031,PRJNA279205,SAMN03452899,Model organism or animal,85476055,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397609,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_17_1,Pennsylvania.K_17_1 aligned,PAIRED,size fractionation,GENOMIC,92,81,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067921,K_17_1,female,SRP063680,whole,bwa,assembly
SRR2859272,WGS,201,89798090,PRJNA279205,SAMN03452805,Model organism or animal,83158724,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397610,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_18_1,Pennsylvania.K_18_1 aligned,PAIRED,size fractionation,GENOMIC,89,79,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068015,K_18_1,female,SRP063680,whole,bwa,assembly
SRR2859273,WGS,201,59066618,PRJNA279205,SAMN03452900,Model organism or animal,65163258,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397611,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_19_1,Pennsylvania.K_19_1 aligned,PAIRED,size fractionation,GENOMIC,59,62,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067920,K_19_1,female,SRP063680,whole,bwa,assembly
SRR2859274,WGS,201,72762319,PRJNA279205,SAMN03452798,Model organism or animal,73881458,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397612,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_2_1,Pennsylvania.K_2_1 aligned,PAIRED,size fractionation,GENOMIC,72,70,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068022,K_2_1,female,SRP063680,whole,bwa,assembly
SRR2859275,WGS,201,92101193,PRJNA279205,SAMN03452806,Model organism or animal,85318780,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397613,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_20_1,Pennsylvania.K_20_1 aligned,PAIRED,size fractionation,GENOMIC,92,81,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068014,K_20_1,female,SRP063680,whole,bwa,assembly
SRR2859276,WGS,201,44399499,PRJNA279205,SAMN03452901,Model organism or animal,56316898,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397614,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_21_1,Pennsylvania.K_21_1 aligned,PAIRED,size fractionation,GENOMIC,44,53,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067919,K_21_1,female,SRP063680,whole,bwa,assembly
SRR2859277,WGS,201,49410513,PRJNA279205,SAMN03452902,Model organism or animal,59441574,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397615,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_23_1,Pennsylvania.K_23_1 aligned,PAIRED,size fractionation,GENOMIC,49,56,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067918,K_23_1,female,SRP063680,whole,bwa,assembly
SRR2859278,WGS,201,82642038,PRJNA279205,SAMN03452807,Model organism or animal,79661733,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397616,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_24_1,Pennsylvania.K_24_1 aligned,PAIRED,size fractionation,GENOMIC,82,75,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068013,K_24_1,female,SRP063680,whole,bwa,assembly
SRR2859279,WGS,201,107985867,PRJNA279205,SAMN03452892,Model organism or animal,93830713,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397617,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_3_1,Pennsylvania.K_3_1 aligned,PAIRED,size fractionation,GENOMIC,107,89,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067928,K_3_1,female,SRP063680,whole,bwa,assembly
SRR2859280,WGS,201,71978761,PRJNA279205,SAMN03452799,Model organism or animal,75258787,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397618,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_4_1,Pennsylvania.K_4_1 aligned,PAIRED,size fractionation,GENOMIC,71,71,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068021,K_4_1,female,SRP063680,whole,bwa,assembly
SRR2859281,WGS,201,83812527,PRJNA279205,SAMN03452893,Model organism or animal,80076883,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397619,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_5_1,Pennsylvania.K_5_1 aligned,PAIRED,size fractionation,GENOMIC,83,76,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067927,K_5_1,female,SRP063680,whole,bwa,assembly
SRR2859282,WGS,201,90995546,PRJNA279205,SAMN03452800,Model organism or animal,83799830,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397620,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_6_1,Pennsylvania.K_6_1 aligned,PAIRED,size fractionation,GENOMIC,90,79,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068020,K_6_1,female,SRP063680,whole,bwa,assembly
SRR2859283,WGS,201,61332351,PRJNA279205,SAMN03452894,Model organism or animal,66286024,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397621,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_7_1,Pennsylvania.K_7_1 aligned,PAIRED,size fractionation,GENOMIC,61,63,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067926,K_7_1,female,SRP063680,whole,bwa,assembly
SRR2859284,WGS,201,87563970,PRJNA279205,SAMN03452801,Model organism or animal,83165386,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397622,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_8_1,Pennsylvania.K_8_1 aligned,PAIRED,size fractionation,GENOMIC,87,79,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068019,K_8_1,female,SRP063680,whole,bwa,assembly
SRR2859285,WGS,201,81050177,PRJNA279205,SAMN03452895,Model organism or animal,78451478,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397623,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,K_9_1,Pennsylvania.K_9_1 aligned,PAIRED,size fractionation,GENOMIC,81,74,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067925,K_9_1,female,SRP063680,whole,bwa,assembly
SRR2859286,WGS,201,121030219,PRJNA279205,SAMN03452988,Model organism or animal,101312416,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397624,USA,North America,USA: Florida,Illumina HiSeq 2000,L_1_1,Florida.L_1_1 aligned,PAIRED,size fractionation,GENOMIC,121,96,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067833,L_1_1,female,SRP063680,whole,bwa,assembly
SRR2859287,WGS,201,201227956,PRJNA279205,SAMN03452993,Model organism or animal,148232298,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397625,USA,North America,USA: Florida,Illumina HiSeq 2000,L_11_1,Florida.L_11_1 aligned,PAIRED,size fractionation,GENOMIC,201,141,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067827,L_11_1,female,SRP063680,whole,bwa,assembly
SRR2859288,WGS,201,350334155,PRJNA279205,SAMN03452994,Model organism or animal,236344853,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397626,USA,North America,USA: Florida,Illumina HiSeq 2000,L_13_1,Florida.L_13_1 aligned,PAIRED,size fractionation,GENOMIC,350,225,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067826,L_13_1,female,SRP063680,whole,bwa,assembly
SRR2859289,WGS,201,467400124,PRJNA279205,SAMN03452995,Model organism or animal,309765197,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397627,USA,North America,USA: Florida,Illumina HiSeq 2000,L_15_1,Florida.L_15_1 aligned,PAIRED,size fractionation,GENOMIC,467,295,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067825,L_15_1,female,SRP063680,whole,bwa,assembly
SRR2859290,WGS,201,213891033,PRJNA279205,SAMN03452996,Model organism or animal,157703836,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397628,USA,North America,USA: Florida,Illumina HiSeq 2000,L_17_1,Florida.L_17_1 aligned,PAIRED,size fractionation,GENOMIC,213,150,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067824,L_17_1,female,SRP063680,whole,bwa,assembly
SRR2859291,WGS,201,323059105,PRJNA279205,SAMN03452997,Model organism or animal,223135287,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397629,USA,North America,USA: Florida,Illumina HiSeq 2000,L_19_1,Florida.L_19_1 aligned,PAIRED,size fractionation,GENOMIC,323,212,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067823,L_19_1,female,SRP063680,whole,bwa,assembly
SRR2859292,WGS,201,225331808,PRJNA279205,SAMN03452998,Model organism or animal,163305309,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397630,USA,North America,USA: Florida,Illumina HiSeq 2000,L_21_1,Florida.L_21_1 aligned,PAIRED,size fractionation,GENOMIC,225,155,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067822,L_21_1,female,SRP063680,whole,bwa,assembly
SRR2859293,WGS,201,100148166,PRJNA279205,SAMN03452999,Model organism or animal,90092146,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397631,USA,North America,USA: Florida,Illumina HiSeq 2000,L_23_1,Florida.L_23_1 aligned,PAIRED,size fractionation,GENOMIC,100,85,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067821,L_23_1,female,SRP063680,whole,bwa,assembly
SRR2859294,WGS,201,106669130,PRJNA279205,SAMN03452989,Model organism or animal,93298600,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397632,USA,North America,USA: Florida,Illumina HiSeq 2000,L_3_1,Florida.L_3_1 aligned,PAIRED,size fractionation,GENOMIC,106,88,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067831,L_3_1,female,SRP063680,whole,bwa,assembly
SRR2859295,WGS,201,207564696,PRJNA279205,SAMN03452990,Model organism or animal,152042840,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397633,USA,North America,USA: Florida,Illumina HiSeq 2000,L_5_1,Florida.L_5_1 aligned,PAIRED,size fractionation,GENOMIC,207,144,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067830,L_5_1,female,SRP063680,whole,bwa,assembly
SRR2859296,WGS,201,289046850,PRJNA279205,SAMN03452991,Model organism or animal,198196558,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397634,USA,North America,USA: Florida,Illumina HiSeq 2000,L_7_1,Florida.L_7_1 aligned,PAIRED,size fractionation,GENOMIC,289,189,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067829,L_7_1,female,SRP063680,whole,bwa,assembly
SRR2859297,WGS,201,369355485,PRJNA279205,SAMN03452992,Model organism or animal,251271078,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397635,USA,North America,USA: Florida,Illumina HiSeq 2000,L_9_1,Florida.L_9_1 aligned,PAIRED,size fractionation,GENOMIC,369,239,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067828,L_9_1,female,SRP063680,whole,bwa,assembly
SRR2859298,WGS,201,146832790,PRJNA279205,SAMN03452903,Model organism or animal,116970874,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397636,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_1_1,Pennsylvania.M_1_1 aligned,PAIRED,size fractionation,GENOMIC,146,111,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067917,M_1_1,female,SRP063680,whole,bwa,assembly
SRR2859299,WGS,201,130714705,PRJNA279205,SAMN03452820,Model organism or animal,110134344,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397637,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_10_1,Pennsylvania.M_10_1 aligned,PAIRED,size fractionation,GENOMIC,130,105,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068000,M_10_1,female,SRP063680,whole,bwa,assembly
SRR2859300,WGS,201,147978231,PRJNA279205,SAMN03452908,Model organism or animal,117250279,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397638,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_11_1,Pennsylvania.M_11_1 aligned,PAIRED,size fractionation,GENOMIC,147,111,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067912,M_11_1,female,SRP063680,whole,bwa,assembly
SRR2859301,WGS,201,144509083,PRJNA279205,SAMN03452821,Model organism or animal,116880008,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397639,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_12_1,Pennsylvania.M_12_1 aligned,PAIRED,size fractionation,GENOMIC,144,111,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067999,M_12_1,female,SRP063680,whole,bwa,assembly
SRR2859302,WGS,201,103600447,PRJNA279205,SAMN03452909,Model organism or animal,90459381,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397640,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_13_1,Pennsylvania.M_13_1 aligned,PAIRED,size fractionation,GENOMIC,103,86,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067911,M_13_1,female,SRP063680,whole,bwa,assembly
SRR2859303,WGS,201,357863907,PRJNA279205,SAMN03452822,Model organism or animal,246437925,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397641,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_14_1,Pennsylvania.M_14_1 aligned,PAIRED,size fractionation,GENOMIC,357,235,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067998,M_14_1,female,SRP063680,whole,bwa,assembly
SRR2859304,WGS,201,329831054,PRJNA279205,SAMN03452910,Model organism or animal,222679277,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397642,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_15_1,Pennsylvania.M_15_1 aligned,PAIRED,size fractionation,GENOMIC,329,212,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067910,M_15_1,female,SRP063680,whole,bwa,assembly
SRR2859305,WGS,201,43287388,PRJNA279205,SAMN03452823,Model organism or animal,54546977,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397643,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_16_1,Pennsylvania.M_16_1 aligned,PAIRED,size fractionation,GENOMIC,43,52,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067997,M_16_1,female,SRP063680,whole,bwa,assembly
SRR2859306,WGS,201,162773519,PRJNA279205,SAMN03452911,Model organism or animal,127269574,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397644,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_17_1,Pennsylvania.M_17_1 aligned,PAIRED,size fractionation,GENOMIC,162,121,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067909,M_17_1,female,SRP063680,whole,bwa,assembly
SRR2859307,WGS,201,208817904,PRJNA279205,SAMN03452824,Model organism or animal,154513379,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397645,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_18_1,Pennsylvania.M_18_1 aligned,PAIRED,size fractionation,GENOMIC,208,147,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067996,M_18_1,female,SRP063680,whole,bwa,assembly
SRR2859309,WGS,201,187417216,PRJNA279205,SAMN03452816,Model organism or animal,142243650,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397647,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_2_1,Pennsylvania.M_2_1 aligned,PAIRED,size fractionation,GENOMIC,187,135,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068004,M_2_1,female,SRP063680,whole,bwa,assembly
SRR2859310,WGS,201,149685131,PRJNA279205,SAMN03452825,Model organism or animal,120998872,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397648,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_20_1,Pennsylvania.M_20_1 aligned,PAIRED,size fractionation,GENOMIC,149,115,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067995,M_20_1,female,SRP063680,whole,bwa,assembly
SRR2859311,WGS,201,176704045,PRJNA279205,SAMN03452826,Model organism or animal,136106620,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397649,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_22_1,Pennsylvania.M_22_1 aligned,PAIRED,size fractionation,GENOMIC,176,129,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067994,M_22_1,female,SRP063680,whole,bwa,assembly
SRR2859312,WGS,201,234255360,PRJNA279205,SAMN03452913,Model organism or animal,167650380,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397650,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_23_1,Pennsylvania.M_23_1 aligned,PAIRED,size fractionation,GENOMIC,234,159,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067907,M_23_1,female,SRP063680,whole,bwa,assembly
SRR2859313,WGS,201,311509856,PRJNA279205,SAMN03452827,Model organism or animal,215752686,STANFORD UNIVERSITY,01-Nov-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397651,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_24_1,Pennsylvania.M_24_1 aligned,PAIRED,size fractionation,GENOMIC,311,205,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067993,M_24_1,female,SRP063680,whole,bwa,assembly
SRR2859314,WGS,201,274525777,PRJNA279205,SAMN03452904,Model organism or animal,193373577,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397652,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,M_3_1,Pennsylvania.M_3_1 aligned,PAIRED,size fractionation,GENOMIC,274,184,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067916,M_3_1,female,SRP063680,whole,bwa,assembly
