Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title
ERR2861075,Dsim_Fl_Hot_F20_2,WGS,200,2418051800,PRJEB29281,SAMEA5044038,1610249888,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867318,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044038,ERS2855772,ERS2855772,ERP111575,Dsim_Fl_Hot_F20_2
ERR2861076,Dsim_Fl_Hot_F20_3,WGS,200,4553756000,PRJEB29281,SAMEA5044039,3017974275,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 3,ERC000011,2019-02-08,2018-11-16,ERX2867319,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044039,ERS2855773,ERS2855773,ERP111575,Dsim_Fl_Hot_F20_3
ERR2861077,Dsim_Fl_Hot_F20_4,WGS,200,3738335800,PRJEB29281,SAMEA5044040,2469180767,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867320,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044040,ERS2855774,ERS2855774,ERP111575,Dsim_Fl_Hot_F20_4
ERR2861078,Dsim_Fl_Hot_F20_5,WGS,200,4206789000,PRJEB29281,SAMEA5044041,2781366414,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 5,ERC000011,2019-02-08,2018-11-16,ERX2867321,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044041,ERS2855775,ERS2855775,ERP111575,Dsim_Fl_Hot_F20_5
ERR2861079,Dsim_Fl_Hot_F20_6,WGS,200,6243932200,PRJEB29281,SAMEA5044042,4124477421,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867322,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044042,ERS2855776,ERS2855776,ERP111575,Dsim_Fl_Hot_F20_6
ERR2861080,Dsim_Fl_Hot_F20_7,WGS,200,4318492600,PRJEB29281,SAMEA5044043,2848749710,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867323,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044043,ERS2855777,ERS2855777,ERP111575,Dsim_Fl_Hot_F20_7
ERR2861081,Dsim_Fl_Hot_F20_8,WGS,200,4097413000,PRJEB29281,SAMEA5044044,2686029380,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867324,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044044,ERS2855778,ERS2855778,ERP111575,Dsim_Fl_Hot_F20_8
ERR2861082,Dsim_Fl_Hot_F20_9,WGS,200,2405343600,PRJEB29281,SAMEA5044045,1602072571,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867325,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044045,ERS2855779,ERS2855779,ERP111575,Dsim_Fl_Hot_F20_9
ERR2861083,Dsim_Fl_Hot_F20_10,WGS,200,1147466600,PRJEB29281,SAMEA5044046,756913128,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 20 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867326,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044046,ERS2855780,ERS2855780,ERP111575,Dsim_Fl_Hot_F20_10
ERR2861084,Dsim_Fl_Hot_F30_1,WGS,200,2424804600,PRJEB29281,SAMEA5044047,1593106717,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 1,ERC000011,2019-02-08,2018-11-16,ERX2867327,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044047,ERS2855781,ERS2855781,ERP111575,Dsim_Fl_Hot_F30_1
ERR2861085,Dsim_Fl_Hot_F30_2,WGS,200,2493027800,PRJEB29281,SAMEA5044048,1638050828,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867328,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044048,ERS2855782,ERS2855782,ERP111575,Dsim_Fl_Hot_F30_2
ERR2861086,Dsim_Fl_Hot_F30_3,WGS,200,2173183400,PRJEB29281,SAMEA5044049,1424117198,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 3,ERC000011,2019-02-08,2018-11-16,ERX2867329,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044049,ERS2855783,ERS2855783,ERP111575,Dsim_Fl_Hot_F30_3
ERR2861087,Dsim_Fl_Hot_F30_4,WGS,200,2270273400,PRJEB29281,SAMEA5044050,1513344497,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867330,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044050,ERS2855784,ERS2855784,ERP111575,Dsim_Fl_Hot_F30_4
ERR2861088,Dsim_Fl_Hot_F30_5,WGS,200,1369664600,PRJEB29281,SAMEA5044051,912184367,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 5,ERC000011,2019-02-08,2018-11-16,ERX2867331,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044051,ERS2855785,ERS2855785,ERP111575,Dsim_Fl_Hot_F30_5
ERR2861089,Dsim_Fl_Hot_F30_6,WGS,200,1858647200,PRJEB29281,SAMEA5044052,1213031373,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867332,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044052,ERS2855786,ERS2855786,ERP111575,Dsim_Fl_Hot_F30_6
ERR2861090,Dsim_Fl_Hot_F30_7,WGS,200,3000422400,PRJEB29281,SAMEA5044053,1957841961,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867333,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044053,ERS2855787,ERS2855787,ERP111575,Dsim_Fl_Hot_F30_7
ERR2861091,Dsim_Fl_Hot_F30_8,WGS,200,5755047800,PRJEB29281,SAMEA5044054,3774510600,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867334,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044054,ERS2855788,ERS2855788,ERP111575,Dsim_Fl_Hot_F30_8
ERR2861092,Dsim_Fl_Hot_F30_9,WGS,200,4611609800,PRJEB29281,SAMEA5044055,3034305916,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867335,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044055,ERS2855789,ERS2855789,ERP111575,Dsim_Fl_Hot_F30_9
ERR2861093,Dsim_Fl_Hot_F30_10,WGS,200,5556461000,PRJEB29281,SAMEA5044056,3648982253,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867336,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044056,ERS2855790,ERS2855790,ERP111575,Dsim_Fl_Hot_F30_10
ERR2861094,Dsim_Fl_Hot_F30_2,WGS,200,2855451600,PRJEB29281,SAMEA5044048,1863710569,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"sra,bam","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867337,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044048,ERS2855782,ERS2855782,ERP111575,Dsim_Fl_Hot_F30_2
ERR2861095,Dsim_Fl_Hot_F30_4,WGS,200,2602855200,PRJEB29281,SAMEA5044050,1723129676,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867338,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044050,ERS2855784,ERS2855784,ERP111575,Dsim_Fl_Hot_F30_4
ERR2861096,Dsim_Fl_Hot_F30_6,WGS,200,2151029800,PRJEB29281,SAMEA5044052,1395312928,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867339,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044052,ERS2855786,ERS2855786,ERP111575,Dsim_Fl_Hot_F30_6
ERR2861097,Dsim_Fl_Hot_F30_7,WGS,200,3495520200,PRJEB29281,SAMEA5044053,2266698698,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867340,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044053,ERS2855787,ERS2855787,ERP111575,Dsim_Fl_Hot_F30_7
ERR2861098,Dsim_Fl_Hot_F30_8,WGS,200,6665355200,PRJEB29281,SAMEA5044054,4342423758,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867341,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044054,ERS2855788,ERS2855788,ERP111575,Dsim_Fl_Hot_F30_8
ERR2861099,Dsim_Fl_Hot_F30_9,WGS,200,5332070000,PRJEB29281,SAMEA5044055,3485768902,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867342,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044055,ERS2855789,ERS2855789,ERP111575,Dsim_Fl_Hot_F30_9
ERR2861100,Dsim_Fl_Hot_F30_10,WGS,200,6410833000,PRJEB29281,SAMEA5044056,4182170785,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867343,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044056,ERS2855790,ERS2855790,ERP111575,Dsim_Fl_Hot_F30_10
ERR2861103,Dsim_Fl_Hot_F30_6,WGS,200,2140468800,PRJEB29281,SAMEA5044052,1389283271,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867346,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044052,ERS2855786,ERS2855786,ERP111575,Dsim_Fl_Hot_F30_6
ERR2861104,Dsim_Fl_Hot_F30_7,WGS,200,3485901000,PRJEB29281,SAMEA5044053,2262560775,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867347,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044053,ERS2855787,ERS2855787,ERP111575,Dsim_Fl_Hot_F30_7
ERR2861105,Dsim_Fl_Hot_F30_8,WGS,200,6650113800,PRJEB29281,SAMEA5044054,4337099175,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867348,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044054,ERS2855788,ERS2855788,ERP111575,Dsim_Fl_Hot_F30_8
ERR2861106,Dsim_Fl_Hot_F30_9,WGS,200,5320543200,PRJEB29281,SAMEA5044055,3481969515,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867349,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044055,ERS2855789,ERS2855789,ERP111575,Dsim_Fl_Hot_F30_9
ERR2861107,Dsim_Fl_Hot_F30_10,WGS,200,6389721400,PRJEB29281,SAMEA5044056,4172851621,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867350,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044056,ERS2855790,ERS2855790,ERP111575,Dsim_Fl_Hot_F30_10
ERR2861108,Dsim_Fl_Hot_F30_2,WGS,200,2847568600,PRJEB29281,SAMEA5044048,1876396058,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867351,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044048,ERS2855782,ERS2855782,ERP111575,Dsim_Fl_Hot_F30_2
ERR2861109,Dsim_Fl_Hot_F30_4,WGS,200,2575056400,PRJEB29281,SAMEA5044050,1721926934,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 30 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867352,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044050,ERS2855784,ERS2855784,ERP111575,Dsim_Fl_Hot_F30_4
